,contact_time,day,id1,id2
81028,909620,2,82,60
81029,909640,2,82,60
81030,909660,2,54,70
81031,909660,2,82,60
81032,909680,2,54,70
81033,909680,2,82,60
81034,909680,2,39,59
81035,909700,2,54,70
81036,909700,2,82,60
81037,909720,2,39,59
81038,909720,2,82,60
81039,909740,2,82,60
81040,909740,2,54,70
81041,909760,2,39,59
81042,909760,2,82,60
81043,909760,2,54,70
81044,909780,2,39,59
81045,909780,2,56,74
81046,909780,2,54,70
81047,909800,2,39,59
81048,909800,2,54,70
81049,909800,2,82,60
81050,909820,2,54,70
81051,909820,2,82,60
81052,909840,2,54,70
81053,909840,2,39,59
81054,909860,2,54,70
81055,909860,2,82,60
81056,909880,2,82,60
81057,909880,2,54,70
81058,909900,2,82,60
81059,909900,2,54,70
81060,909920,2,82,60
81061,909940,2,82,60
81062,909940,2,54,70
81063,909960,2,54,70
81064,910000,2,82,60
81065,910020,2,39,59
81066,910040,2,39,59
81067,910040,2,82,60
81068,910060,2,39,59
81069,910060,2,54,70
81070,910060,2,82,60
81071,910080,2,54,70
81072,910080,2,39,59
81073,910080,2,82,60
81074,910100,2,39,59
81075,910100,2,82,60
81076,910120,2,82,60
81077,910120,2,39,59
81078,910120,2,54,70
81079,910140,2,82,60
81080,910160,2,82,60
81081,910160,2,39,59
81082,910180,2,39,59
81083,910180,2,54,70
81084,910180,2,82,60
81085,910200,2,54,70
81086,910200,2,82,60
81087,910200,2,39,59
81088,910220,2,39,59
81089,910220,2,82,60
81090,910220,2,54,70
81091,910240,2,54,70
81092,910240,2,39,59
81093,910260,2,82,60
81094,910260,2,39,59
81095,910260,2,54,70
81096,910280,2,39,59
81097,910280,2,54,70
81098,910300,2,39,59
81099,910300,2,54,70
81100,910300,2,82,60
81101,910320,2,39,59
81102,910320,2,54,70
81103,910340,2,54,70
81104,910340,2,39,59
81105,910360,2,54,70
81106,910360,2,82,60
81107,910360,2,39,59
81108,910380,2,54,70
81109,910380,2,82,60
81110,910380,2,39,59
81111,910400,2,54,70
81112,910400,2,39,59
81113,910400,2,82,60
81114,910420,2,39,59
81115,910420,2,54,70
81116,910420,2,82,60
81117,910440,2,39,59
81118,910440,2,54,70
81119,910460,2,39,59
81120,910460,2,54,70
81121,910460,2,82,60
81122,910480,2,54,70
81123,910480,2,82,60
81124,910480,2,39,59
81125,910500,2,39,59
81126,910500,2,54,70
81127,910500,2,82,60
81128,910520,2,54,70
81129,910520,2,82,60
81130,910540,2,39,59
81131,910540,2,54,70
81132,910560,2,54,70
81133,910560,2,39,59
81134,910580,2,54,70
81135,910580,2,82,60
81136,910600,2,82,60
81137,910600,2,39,59
81138,910600,2,25,75
81139,910600,2,54,70
81140,910620,2,54,70
81141,910620,2,82,60
81142,910620,2,15,48
81143,910620,2,25,75
81144,910620,2,39,59
81145,910640,2,54,70
81146,910640,2,25,75
81147,910640,2,15,48
81148,910640,2,82,60
81149,910640,2,39,59
81150,910660,2,54,70
81151,910660,2,82,60
81152,910660,2,25,75
81153,910660,2,15,48
81154,910660,2,39,59
81155,910680,2,54,70
81156,910680,2,82,60
81157,910680,2,15,48
81158,910680,2,39,59
81159,910700,2,82,60
81160,910720,2,39,59
81161,910720,2,82,60
81162,910740,2,39,59
81163,910760,2,39,59
81164,910760,2,82,60
81165,910800,2,82,60
81166,910820,2,82,60
81167,910840,2,39,59
81168,910860,2,82,60
81169,910860,2,39,59
81170,910880,2,82,60
81171,910900,2,82,60
81172,910900,2,39,59
81173,910920,2,82,60
81174,910920,2,39,59
81175,910940,2,39,59
81176,910940,2,82,60
81177,910960,2,39,59
81178,910980,2,82,60
81179,910980,2,39,59
81180,911000,2,39,59
81181,911020,2,82,60
81182,911020,2,39,59
81183,911040,2,82,60
81184,911060,2,39,59
81185,911080,2,39,59
81186,911080,2,82,60
81187,911100,2,39,59
81188,911120,2,82,60
81189,911120,2,39,59
81190,911140,2,82,60
81191,911160,2,82,60
81192,911200,2,39,59
81193,911200,2,82,60
81194,911240,2,39,59
81195,911240,2,82,60
81196,911260,2,39,59
81197,911260,2,82,60
81198,911280,2,82,60
81199,911300,2,39,59
81200,911300,2,82,60
81201,911320,2,39,59
81202,911320,2,82,60
81203,911340,2,39,59
81204,911340,2,82,60
81205,911360,2,39,59
81206,911400,2,82,60
81207,911420,2,82,60
81208,911440,2,82,60
81209,911460,2,39,59
81210,911480,2,39,59
81211,911480,2,82,60
81212,911500,2,39,59
81213,911500,2,82,60
81214,911540,2,82,60
81215,911600,2,39,59
81216,911600,2,82,60
81217,911620,2,25,75
81218,911640,2,82,60
81219,911640,2,25,75
81220,911660,2,39,59
81221,911680,2,39,59
81222,911680,2,82,60
81223,911700,2,82,60
81224,911720,2,39,59
81225,911740,2,39,59
81226,911740,2,82,60
81227,911760,2,82,60
81228,911760,2,39,59
81229,911780,2,39,59
81230,911800,2,39,59
81231,911800,2,82,60
81232,911820,2,39,59
81233,911840,2,82,60
81234,911860,2,39,59
81235,911860,2,82,60
81236,911880,2,39,59
81237,911880,2,82,60
81238,911900,2,82,60
81239,911920,2,82,60
81240,911940,2,82,60
81241,911960,2,39,59
81242,911980,2,82,60
81243,911980,2,39,59
81244,912040,2,39,59
81245,912040,2,82,60
81246,912060,2,82,60
81247,912060,2,25,75
81248,912060,2,39,59
81249,912100,2,39,59
81250,912100,2,82,60
81251,912120,2,39,59
81252,912140,2,39,59
81253,912140,2,82,60
81254,912160,2,39,59
81255,912220,2,39,59
81256,912260,2,82,60
81257,912280,2,82,60
81258,912280,2,39,59
81259,912300,2,82,60
81260,912320,2,82,60
81261,912320,2,39,59
81262,912340,2,82,60
81263,912360,2,82,60
81264,912380,2,39,59
81265,912380,2,82,60
81266,912400,2,82,60
81267,912420,2,82,60
81268,912440,2,82,60
81269,912460,2,39,59
81270,912460,2,82,60
81271,912500,2,15,48
81272,912500,2,82,60
81273,912500,2,39,59
81274,912520,2,82,60
81275,912560,2,15,48
81276,912560,2,82,60
81277,912560,2,39,59
81278,912580,2,39,59
81279,912580,2,82,60
81280,912600,2,25,75
81281,912600,2,82,60
81282,912640,2,82,60
81283,912640,2,39,59
81284,912640,2,15,48
81285,912660,2,82,60
81286,912660,2,39,59
81287,912700,2,82,60
81288,912720,2,82,60
81289,912720,2,39,59
81290,912740,2,39,59
81291,912780,2,39,59
81292,912780,2,82,60
81293,912800,2,82,60
81294,912800,2,39,59
81295,912820,2,39,59
81296,912820,2,82,60
81297,912840,2,82,60
81298,912840,2,39,59
81299,912880,2,39,59
81300,912880,2,82,60
81301,912920,2,39,59
81302,912940,2,82,60
81303,912960,2,39,59
81304,912980,2,39,59
81305,913000,2,39,59
81306,913000,2,82,60
81307,913020,2,39,59
81308,913020,2,82,60
81309,913040,2,39,59
81310,913060,2,39,59
81311,913060,2,82,60
81312,913080,2,39,59
81313,913080,2,82,60
81314,913100,2,39,59
81315,913120,2,82,60
81316,913120,2,39,59
81317,913140,2,39,59
81318,913160,2,39,59
81319,913180,2,39,59
81320,913200,2,39,59
81321,913220,2,82,60
81322,913240,2,39,59
81323,913260,2,39,59
81324,913260,2,82,60
81325,913280,2,39,59
81326,913280,2,82,60
81327,913300,2,39,59
81328,913300,2,82,60
81329,913320,2,39,59
81330,913320,2,82,60
81331,913340,2,15,48
81332,913340,2,82,60
81333,913340,2,39,59
81334,913360,2,15,48
81335,913360,2,39,59
81336,913360,2,82,60
81337,913380,2,15,48
81338,913380,2,39,59
81339,913400,2,15,48
81340,913400,2,56,74
81341,913420,2,15,48
81342,913420,2,56,74
81343,913440,2,15,48
81344,913460,2,56,74
81345,913460,2,15,48
81346,913480,2,82,60
81347,913480,2,15,48
81348,913500,2,15,48
81349,913520,2,15,48
81350,913520,2,82,60
81351,913540,2,15,48
81352,913560,2,82,60
81353,913600,2,82,60
81354,913620,2,56,74
81355,913640,2,82,60
81356,913640,2,56,74
81357,913660,2,56,74
81358,913660,2,82,60
81359,913680,2,56,74
81360,913700,2,82,60
81361,913700,2,56,74
81362,913720,2,82,60
81363,913720,2,56,74
81364,913740,2,82,60
81365,913740,2,56,74
81366,913760,2,56,74
81367,913780,2,56,74
81368,913800,2,39,59
81369,913800,2,56,74
81370,913800,2,82,60
81371,913820,2,56,74
81372,913820,2,82,60
81373,913840,2,39,59
81374,913840,2,56,74
81375,913860,2,56,74
81376,913860,2,15,48
81377,913860,2,82,60
81378,913880,2,82,60
81379,913880,2,39,59
81380,913900,2,39,59
81381,913900,2,15,48
81382,913920,2,39,59
81383,913920,2,15,48
81384,913940,2,39,59
81385,913940,2,82,60
81386,913960,2,39,59
81387,913960,2,82,60
81388,913980,2,15,48
81389,913980,2,39,59
81390,914000,2,39,59
81391,914000,2,15,48
81392,914020,2,82,60
81393,914020,2,15,48
81394,914020,2,39,59
81395,914040,2,56,74
81396,914040,2,15,48
81397,914060,2,82,60
81398,914060,2,39,59
81399,914060,2,56,74
81400,914080,2,56,74
81401,914080,2,82,60
81402,914100,2,56,74
81403,914120,2,56,74
81404,914120,2,39,59
81405,914140,2,56,74
81406,914140,2,15,48
81407,914140,2,82,60
81408,914140,2,39,59
81409,914160,2,15,48
81410,914160,2,56,74
81411,914160,2,39,59
81412,914160,2,82,60
81413,914180,2,39,59
81414,914180,2,56,74
81415,914180,2,82,60
81416,914200,2,39,59
81417,914200,2,56,74
81418,914200,2,82,60
81419,914220,2,56,74
81420,914220,2,39,59
81421,914240,2,82,60
81422,914240,2,56,74
81423,914240,2,39,59
81424,914260,2,56,74
81425,914280,2,56,74
81426,914300,2,82,60
81427,914340,2,82,60
81428,914360,2,82,60
81429,914380,2,82,60
81430,914420,2,82,60
81431,914440,2,82,60
81432,914460,2,82,60
81433,914500,2,82,60
81434,914520,2,82,60
81435,914540,2,82,60
81436,914560,2,82,60
81437,914600,2,82,60
81438,914620,2,82,60
81439,914640,2,69,47
81440,914640,2,82,60
81441,914660,2,82,60
81442,914680,2,82,60
81443,914700,2,82,60
81444,914760,2,82,60
81445,914780,2,82,60
81446,914800,2,82,60
81447,914840,2,82,60
81448,914860,2,82,60
81449,914980,2,82,60
81450,915040,2,82,60
81451,915120,2,82,60
81452,915140,2,82,60
81453,915200,2,39,59
81454,915200,2,56,74
81455,915200,2,18,3
81456,915220,2,18,3
81457,915220,2,56,74
81458,915220,2,39,59
81459,915240,2,18,3
81460,915240,2,39,59
81461,915240,2,56,74
81462,915240,2,82,60
81463,915260,2,82,60
81464,915260,2,18,3
81465,915260,2,56,74
81466,915280,2,82,60
81467,915280,2,56,74
81468,915280,2,39,59
81469,915280,2,18,3
81470,915300,2,82,60
81471,915300,2,56,74
81472,915300,2,18,3
81473,915300,2,25,75
81474,915300,2,39,59
81475,915320,2,82,60
81476,915320,2,39,59
81477,915320,2,18,3
81478,915320,2,56,74
81479,915340,2,39,59
81480,915340,2,56,74
81481,915340,2,18,3
81482,915360,2,18,3
81483,915360,2,56,74
81484,915380,2,39,59
81485,915380,2,82,60
81486,915380,2,56,74
81487,915400,2,56,74
81488,915400,2,39,59
81489,915420,2,82,60
81490,915420,2,39,59
81491,915420,2,56,74
81492,915440,2,82,60
81493,915440,2,39,59
81494,915440,2,56,74
81495,915440,2,15,48
81496,915460,2,15,48
81497,915460,2,39,59
81498,915460,2,56,74
81499,915460,2,82,60
81500,915480,2,56,74
81501,915480,2,39,59
81502,915480,2,15,48
81503,915480,2,82,60
81504,915500,2,39,59
81505,915500,2,15,48
81506,915500,2,56,74
81507,915520,2,82,60
81508,915520,2,39,59
81509,915520,2,56,74
81510,915520,2,15,48
81511,915540,2,15,48
81512,915540,2,39,59
81513,915540,2,56,74
81514,915540,2,82,60
81515,915560,2,56,74
81516,915560,2,15,48
81517,915560,2,82,60
81518,915560,2,39,59
81519,915580,2,56,74
81520,915580,2,82,60
81521,915580,2,15,48
81522,915580,2,39,59
81523,915600,2,82,60
81524,915600,2,15,48
81525,915600,2,56,74
81526,915620,2,82,60
81527,915620,2,39,59
81528,915620,2,56,74
81529,915620,2,15,48
81530,915640,2,56,74
81531,915640,2,39,59
81532,915640,2,15,48
81533,915660,2,39,59
81534,915660,2,56,74
81535,915660,2,82,60
81536,915660,2,15,48
81537,915680,2,56,74
81538,915680,2,39,59
81539,915680,2,15,48
81540,915700,2,15,48
81541,915700,2,82,60
81542,915700,2,56,74
81543,915720,2,56,74
81544,915720,2,15,48
81545,915740,2,82,60
81546,915740,2,39,59
81547,915740,2,15,48
81548,915740,2,56,74
81549,915760,2,82,60
81550,915760,2,15,48
81551,915760,2,56,74
81552,915780,2,39,59
81553,915780,2,82,60
81554,915780,2,56,74
81555,915780,2,15,48
81556,915800,2,82,60
81557,915800,2,15,48
81558,915800,2,39,59
81559,915800,2,56,74
81560,915820,2,82,60
81561,915820,2,39,59
81562,915820,2,56,74
81563,915840,2,39,59
81564,915840,2,82,60
81565,915840,2,56,74
81566,915860,2,82,60
81567,915860,2,39,59
81568,915860,2,56,74
81569,915880,2,56,74
81570,915880,2,82,60
81571,915880,2,39,59
81572,915900,2,39,59
81573,915900,2,82,60
81574,915920,2,39,59
81575,915940,2,82,60
81576,915940,2,39,59
81577,915960,2,39,59
81578,915980,2,82,60
81579,915980,2,39,59
81580,916000,2,39,59
81581,916000,2,15,48
81582,916020,2,15,48
81583,916040,2,15,48
81584,916040,2,82,60
81585,916060,2,39,59
81586,916080,2,39,59
81587,916080,2,15,48
81588,916080,2,82,60
81589,916100,2,39,59
81590,916100,2,15,48
81591,916140,2,15,48
81592,916160,2,39,59
81593,916180,2,82,60
81594,916200,2,82,60
81595,916220,2,15,48
81596,916220,2,82,60
81597,916260,2,82,60
81598,916260,2,15,48
81599,916300,2,39,59
81600,916340,2,82,60
81601,916360,2,82,60
81602,916420,2,82,60
81603,916420,2,39,59
81604,916440,2,15,48
81605,916440,2,39,59
81606,916480,2,39,59
81607,916480,2,15,48
81608,916480,2,82,60
81609,916500,2,82,60
81610,916520,2,39,59
81611,916520,2,82,60
81612,916540,2,82,60
81613,916540,2,39,59
81614,916560,2,82,60
81615,916560,2,39,59
81616,916620,2,39,59
81617,916640,2,39,59
81618,916680,2,39,59
81619,916700,2,39,59
81620,916720,2,39,59
81621,916780,2,39,59
81622,916800,2,39,59
81623,916820,2,82,60
81624,916820,2,39,59
81625,916840,2,15,48
81626,916840,2,39,59
81627,916860,2,15,48
81628,916860,2,39,59
81629,916880,2,15,48
81630,916880,2,82,60
81631,916900,2,39,59
81632,916900,2,82,60
81633,916900,2,15,48
81634,916920,2,15,48
81635,916920,2,82,60
81636,916920,2,39,59
81637,916940,2,15,48
81638,916960,2,15,48
81639,916980,2,82,60
81640,916980,2,39,59
81641,916980,2,15,48
81642,917000,2,82,60
81643,917000,2,15,48
81644,917000,2,39,59
81645,917020,2,39,59
81646,917040,2,39,59
81647,917060,2,39,59
81648,917080,2,15,48
81649,917080,2,39,59
81650,917120,2,15,48
81651,917120,2,39,59
81652,917140,2,39,59
81653,917160,2,15,48
81654,917180,2,82,60
81655,917180,2,39,59
81656,917200,2,82,60
81657,917200,2,15,48
81658,917220,2,39,59
81659,917240,2,39,59
81660,917260,2,39,59
81661,917260,2,82,60
81662,917280,2,15,48
81663,917280,2,82,60
81664,917280,2,39,59
81665,917300,2,39,59
81666,917340,2,39,59
81667,917360,2,39,59
81668,917400,2,39,59
81669,917420,2,39,59
81670,917420,2,15,48
81671,917440,2,39,59
81672,917440,2,15,48
81673,917460,2,82,60
81674,917480,2,39,59
81675,917500,2,82,60
81676,917520,2,15,48
81677,917520,2,82,60
81678,917540,2,39,59
81679,917540,2,15,48
81680,917540,2,82,60
81681,917560,2,82,60
81682,917560,2,39,59
81683,917560,2,15,48
81684,917580,2,15,48
81685,917600,2,15,48
81686,917620,2,15,48
81687,917620,2,39,59
81688,917640,2,15,48
81689,917660,2,15,48
81690,917660,2,39,59
81691,917680,2,15,48
81692,917680,2,39,59
81693,917700,2,15,48
81694,917720,2,39,59
81695,917720,2,15,48
81696,917740,2,15,48
81697,917740,2,39,59
81698,917760,2,15,48
81699,917760,2,39,59
81700,917780,2,15,48
81701,917800,2,15,48
81702,917820,2,15,48
81703,917820,2,39,59
81704,917840,2,82,60
81705,917840,2,15,48
81706,917840,2,39,59
81707,917860,2,39,59
81708,917880,2,39,59
81709,917900,2,39,59
81710,917900,2,82,60
81711,917920,2,39,59
81712,917940,2,39,59
81713,917940,2,82,60
81714,917960,2,82,60
81715,917960,2,39,59
81716,917980,2,82,60
81717,917980,2,39,59
81718,918000,2,82,60
81719,918000,2,39,59
81720,918020,2,39,59
81721,918040,2,39,59
81722,918060,2,82,60
81723,918060,2,39,59
81724,918080,2,39,59
81725,918100,2,82,60
81726,918100,2,39,59
81727,918120,2,82,60
81728,918140,2,82,60
81729,918160,2,39,59
81730,918180,2,69,47
81731,918200,2,69,47
81732,918200,2,39,59
81733,918220,2,69,47
81734,918220,2,39,59
81735,918240,2,69,47
81736,918260,2,69,47
81737,918260,2,39,59
81738,918280,2,39,59
81739,918300,2,69,47
81740,918320,2,39,59
81741,918320,2,69,47
81742,918340,2,39,59
81743,918340,2,69,47
81744,918340,2,82,60
81745,918360,2,69,47
81746,918380,2,82,60
81747,918380,2,39,59
81748,918380,2,69,47
81749,918400,2,82,60
81750,918400,2,69,47
81751,918400,2,39,59
81752,918420,2,82,60
81753,918420,2,69,47
81754,918440,2,39,59
81755,918440,2,69,47
81756,918460,2,39,59
81757,918460,2,69,47
81758,918460,2,82,60
81759,918520,2,82,60
81760,918540,2,82,60
81761,918560,2,82,60
81762,918620,2,82,60
81763,918640,2,82,60
81764,918660,2,82,60
81765,918700,2,82,60
81766,918740,2,82,60
81767,918800,2,56,74
81768,918800,2,82,60
81769,918820,2,15,48
81770,918820,2,56,74
81771,918840,2,15,48
81772,918840,2,56,74
81773,918860,2,15,48
81774,918880,2,82,60
81775,918880,2,15,48
81776,918900,2,82,60
81777,918900,2,15,48
81778,918920,2,15,48
81779,918920,2,82,60
81780,918940,2,15,48
81781,918960,2,15,48
81782,918980,2,82,60
81783,918980,2,15,48
81784,919000,2,82,60
81785,919020,2,82,60
81786,919060,2,82,60
81787,919100,2,82,60
81788,919160,2,82,60
81789,919200,2,15,48
81790,919260,2,82,60
81791,919260,2,15,48
81792,919280,2,82,60
81793,919280,2,39,59
81794,919300,2,56,74
81795,919320,2,56,74
81796,919340,2,56,74
81797,919340,2,39,59
81798,919360,2,56,74
81799,919380,2,56,74
81800,919380,2,39,59
81801,919380,2,82,60
81802,919400,2,56,74
81803,919400,2,82,60
81804,919400,2,39,59
81805,919420,2,56,74
81806,919420,2,82,60
81807,919420,2,15,48
81808,919420,2,39,59
81809,919440,2,56,74
81810,919440,2,39,59
81811,919440,2,15,48
81812,919440,2,82,60
81813,919460,2,82,60
81814,919460,2,39,59
81815,919460,2,56,74
81816,919480,2,56,74
81817,919480,2,15,48
81818,919480,2,82,60
81819,919500,2,39,59
81820,919500,2,56,74
81821,919500,2,82,60
81822,919500,2,15,48
81823,919520,2,56,74
81824,919520,2,15,48
81825,919520,2,39,59
81826,919540,2,56,74
81827,919540,2,82,60
81828,919540,2,15,48
81829,919560,2,39,59
81830,919560,2,56,74
81831,919560,2,82,60
81832,919560,2,15,48
81833,919580,2,15,48
81834,919580,2,56,74
81835,919580,2,82,60
81836,919600,2,39,59
81837,919600,2,56,74
81838,919600,2,15,48
81839,919600,2,82,60
81840,919620,2,56,74
81841,919620,2,15,48
81842,919620,2,82,60
81843,919640,2,56,74
81844,919640,2,15,48
81845,919640,2,82,60
81846,919660,2,82,60
81847,919660,2,39,59
81848,919660,2,56,74
81849,919680,2,39,59
81850,919680,2,56,74
81851,919680,2,15,48
81852,919680,2,82,60
81853,919700,2,15,48
81854,919700,2,39,59
81855,919720,2,15,48
81856,919760,2,39,59
81857,919760,2,82,60
81858,919780,2,82,60
81859,919800,2,82,60
81860,919820,2,82,60
81861,919820,2,15,48
81862,919840,2,82,60
81863,919840,2,15,48
81864,919860,2,82,60
81865,919860,2,15,48
81866,919860,2,39,59
81867,919900,2,39,59
81868,919920,2,39,59
81869,919960,2,82,60
81870,919960,2,39,59
81871,920000,2,82,60
81872,920000,2,39,59
81873,920040,2,39,59
81874,920060,2,82,60
81875,920060,2,39,59
81876,920080,2,39,59
81877,920080,2,82,60
81878,920100,2,15,48
81879,920120,2,39,59
81880,920140,2,82,60
81881,920160,2,82,60
81882,920180,2,39,59
81883,920260,2,39,59
81884,920280,2,82,60
81885,920300,2,39,59
81886,920360,2,82,60
81887,920380,2,39,59
81888,920400,2,15,48
81889,920420,2,15,48
81890,920420,2,39,59
81891,920440,2,82,60
81892,920440,2,39,59
81893,920440,2,15,48
81894,920460,2,15,48
81895,920460,2,39,59
81896,920480,2,15,48
81897,920480,2,39,59
81898,920500,2,15,48
81899,920500,2,39,59
81900,920520,2,39,59
81901,920520,2,15,48
81902,920520,2,82,60
81903,920540,2,39,59
81904,920580,2,82,60
81905,920680,2,15,48
81906,920700,2,82,60
81907,920700,2,15,48
81908,920720,2,15,48
81909,920740,2,82,60
81910,920740,2,15,48
81911,920780,2,15,48
81912,920800,2,15,48
81913,920820,2,82,60
81914,920820,2,15,48
81915,920840,2,15,48
81916,920880,2,15,48
81917,920900,2,82,60
81918,920900,2,15,48
81919,920920,2,15,48
81920,920960,2,82,60
81921,920980,2,15,48
81922,921000,2,15,48
81923,921000,2,82,60
81924,921020,2,15,48
81925,921040,2,15,48
81926,921060,2,15,48
81927,921060,2,82,60
81928,921080,2,15,48
81929,921100,2,15,48
81930,921120,2,15,48
81931,921140,2,15,48
81932,921160,2,15,48
81933,921180,2,15,48
81934,921220,2,82,60
81935,921240,2,82,60
81936,921260,2,82,60
81937,921280,2,82,60
81938,921300,2,15,48
81939,921300,2,82,60
81940,921320,2,15,48
81941,921320,2,82,60
81942,921360,2,82,60
81943,921360,2,15,48
81944,921380,2,15,48
81945,921380,2,82,60
81946,921400,2,15,48
81947,921400,2,82,60
81948,921420,2,15,48
81949,921420,2,82,60
81950,921440,2,15,48
81951,921460,2,15,48
81952,921480,2,15,48
81953,921500,2,82,60
81954,921500,2,39,59
81955,921520,2,39,59
81956,921520,2,82,60
81957,921540,2,39,59
81958,921560,2,39,59
81959,921580,2,39,59
81960,921600,2,39,59
81961,921620,2,39,59
81962,921620,2,82,60
81963,921640,2,39,59
81964,921660,2,39,59
81965,921660,2,82,60
81966,921680,2,39,59
81967,921680,2,82,60
81968,921700,2,39,59
81969,921720,2,39,59
81970,921780,2,82,60
81971,921820,2,82,60
81972,921840,2,15,48
81973,921860,2,82,60
81974,921880,2,82,60
81975,922040,2,39,59
81976,922060,2,39,59
81977,922080,2,39,59
81978,922100,2,39,59
81979,922120,2,39,59
81980,922120,2,82,60
81981,922160,2,39,59
81982,922180,2,39,59
81983,922200,2,39,59
81984,922220,2,39,59
81985,922220,2,82,60
81986,922260,2,39,59
81987,922280,2,39,59
81988,922300,2,39,59
81989,922300,2,82,60
81990,922320,2,39,59
81991,922340,2,39,59
81992,922360,2,39,59
81993,922380,2,39,59
81994,922380,2,82,60
81995,922420,2,56,74
81996,922440,2,56,74
81997,922460,2,56,74
81998,922460,2,82,60
81999,922500,2,82,60
82000,922500,2,56,74
82001,922520,2,56,74
82002,922540,2,56,74
82003,922560,2,15,48
82004,922560,2,56,74
82005,922560,2,82,60
82006,922580,2,15,48
82007,922580,2,82,60
82008,922580,2,56,74
82009,922600,2,15,48
82010,922600,2,56,74
82011,922620,2,56,74
82012,922620,2,15,48
82013,922640,2,15,48
82014,922640,2,56,74
82015,922660,2,56,74
82016,922660,2,15,48
82017,922680,2,15,48
82018,922680,2,56,74
82019,922700,2,15,48
82020,922700,2,56,74
82021,922720,2,15,48
82022,922720,2,56,74
82023,922740,2,15,48
82024,922740,2,56,74
82025,922760,2,15,48
82026,922760,2,56,74
82027,922780,2,15,48
82028,922780,2,56,74
82029,922780,2,82,60
82030,922800,2,56,74
82031,922800,2,15,48
82032,922820,2,15,48
82033,922820,2,56,74
82034,922840,2,15,48
82035,922840,2,56,74
82036,922840,2,82,60
82037,922860,2,15,48
82038,922860,2,56,74
82039,922880,2,56,74
82040,922880,2,15,48
82041,922900,2,56,74
82042,922900,2,15,48
82043,922920,2,56,74
82044,922920,2,15,48
82045,922920,2,82,60
82046,922940,2,56,74
82047,922940,2,15,48
82048,922960,2,56,74
82049,922960,2,82,60
82050,922980,2,82,60
82051,922980,2,56,74
82052,923000,2,56,74
82053,923020,2,15,48
82054,923020,2,56,74
82055,923020,2,82,60
82056,923040,2,56,74
82057,923040,2,82,60
82058,923060,2,15,48
82059,923060,2,56,74
82060,923080,2,56,74
82061,923100,2,15,48
82062,923100,2,56,74
82063,923120,2,56,74
82064,923120,2,82,60
82065,923140,2,56,74
82066,923160,2,56,74
82067,923160,2,15,48
82068,923160,2,82,60
82069,923180,2,56,74
82070,923180,2,15,48
82071,923180,2,82,60
82072,923200,2,56,74
82073,923200,2,82,60
82074,923240,2,15,48
82075,923260,2,82,60
82076,923280,2,82,60
82077,923280,2,15,48
82078,923300,2,15,48
82079,923300,2,39,59
82080,923320,2,39,59
82081,923320,2,15,48
82082,923340,2,39,59
82083,923340,2,82,60
82084,923360,2,39,59
82085,923380,2,15,48
82086,923380,2,82,60
82087,923380,2,39,59
82088,923400,2,15,48
82089,923400,2,82,60
82090,923400,2,39,59
82091,923420,2,15,48
82092,923420,2,82,60
82093,923420,2,39,59
82094,923440,2,15,48
82095,923440,2,39,59
82096,923460,2,15,48
82097,923460,2,39,59
82098,923480,2,39,59
82099,923500,2,82,60
82100,923500,2,39,59
82101,923500,2,15,48
82102,923520,2,39,59
82103,923520,2,15,48
82104,923520,2,56,74
82105,923540,2,39,59
82106,923540,2,56,74
82107,923540,2,15,48
82108,923560,2,15,48
82109,923580,2,15,48
82110,923580,2,56,74
82111,923660,2,82,60
82112,923680,2,82,60
82113,923740,2,25,75
82114,923760,2,25,75
82115,923800,2,25,75
82116,923820,2,56,74
82117,923840,2,56,74
82118,923840,2,25,75
82119,923860,2,56,74
82120,923880,2,56,74
82121,923900,2,56,74
82122,923920,2,56,74
82123,923940,2,56,74
82124,923960,2,56,74
82125,923960,2,82,60
82126,923980,2,56,74
82127,923980,2,82,60
82128,924000,2,56,74
82129,924020,2,56,74
82130,924040,2,56,74
82131,924060,2,56,74
82132,924080,2,56,74
82133,924100,2,56,74
82134,924120,2,56,74
82135,924120,2,39,59
82136,924140,2,56,74
82137,924160,2,56,74
82138,924180,2,56,74
82139,924200,2,39,59
82140,924220,2,82,60
82141,924220,2,39,59
82142,924280,2,39,59
82143,924300,2,39,59
82144,924360,2,82,60
82145,924360,2,39,59
82146,924380,2,39,59
82147,924440,2,82,60
82148,924440,2,39,59
82149,924460,2,39,59
82150,924520,2,82,60
82151,924560,2,39,59
82152,924600,2,82,60
82153,924600,2,39,59
82154,924620,2,39,59
82155,924760,2,82,60
82156,924760,2,39,59
82157,924780,2,82,60
82158,924840,2,82,60
82159,924960,2,82,60
82160,924980,2,82,60
82161,925420,2,15,48
82162,925440,2,82,60
82163,925440,2,15,48
82164,925460,2,82,60
82165,925460,2,15,48
82166,925480,2,15,48
82167,925500,2,82,60
82168,925500,2,15,48
82169,925520,2,15,48
82170,925540,2,15,48
82171,925560,2,15,48
82172,925580,2,15,48
82173,925600,2,82,60
82174,925600,2,15,48
82175,925620,2,15,48
82176,925640,2,15,48
82177,925660,2,15,48
82178,925660,2,82,60
82179,925680,2,15,48
82180,925700,2,15,48
82181,925720,2,15,48
82182,925740,2,15,48
82183,925760,2,15,48
82184,925800,2,15,48
82185,925820,2,15,48
82186,925860,2,15,48
82187,925880,2,15,48
82188,925900,2,15,48
82189,925920,2,82,60
82190,925940,2,15,48
82191,926000,2,56,74
82192,926020,2,56,74
